Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[84.812],[61.232002],[0.],[0.],[0.],[9.437913],[22.1463],42.160666666666664,3.8130908686507285,2015-09-19
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[84.659],[61.349],[0.],[0.],[0.],[9.437913],[22.1463],18.337783333333334,3.4612701176088225,2015-09-19
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[84.6464],[61.6964],[0.],[0.],[0.],[9.347342],[22.1463],15.773266666666666,3.4229539012115255,2015-09-19
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[83.1065],[59.526497],[0.],[0.],[0.],[9.347342],[22.1463],15.1082,3.5819133021543297,2015-09-19
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[83.4449],[60.4049],[0.],[0.],[0.],[9.309791],[21.9226],23.95535,3.57344129922768,2015-09-19
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[84.5654],[60.6254],[0.],[0.],[0.],[8.57387],[22.1463],30.12773333333333,3.6282213512166,2015-09-19
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[81.095],[57.785],[0.],[0.],[0.],[9.309791],[21.9226],45.8426,4.181048642489277,2015-09-19
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[84.733696],[61.5137],[0.],[0.],[0.],[8.207077],[22.1463],34.86676666666666,3.638204717611705,2015-09-19
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[84.7067],[61.4867],[0.],[0.],[0.],[8.102758],[21.9226],48.877433333333336,3.9842202141433725,2015-09-19
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[84.6797],[60.8297],[0.],[0.],[0.],[8.102758],[21.9226],30.964499999999997,3.6249477074116103,2015-09-19
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[84.5627],[60.9827],[0.],[0.],[0.],[8.102758],[21.9226],10.15355,3.456071501842067,2015-09-19
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[84.4142],[61.284203],[0.],[0.],[0.],[8.325127],[21.9226],13.86005,3.4447175187000854,2015-09-19
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[84.3008],[61.620796],[0.],[0.],[0.],[8.325127],[21.9226],12.785766666666666,3.4168332723029784,2015-09-19
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[83.968704],[61.7387],[0.],[0.],[0.],[8.325127],[21.9226],14.827083333333333,3.4158471397289603,2015-09-19
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[84.409706],[61.4597],[0.],[0.],[0.],[8.325127],[21.9226],18.154666666666667,3.4522165968844374,2015-09-19
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[46.0598],[36.0698],[6.3999996],[6.3999996],[0.],[11.428422],[28.186201],17.282500000000002,7.896262149993787,2023-05-03
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[45.9428],[35.9528],[6.3999996],[6.3999996],[0.],[11.428422],[28.186201],17.204633333333334,7.937751539531945,2023-05-03
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[45.8546],[35.7746],[7.2],[7.1000004],[0.07],[11.722392],[27.067701],24.057333333333336,8.118437663044434,2023-05-03
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[45.2498],[35.4398],[6.8],[6.7000003],[0.07],[10.756226],[26.1729],22.594266666666666,8.197253910077897,2023-05-03
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[44.0159],[34.3859],[6.],[6.],[0.],[11.327263],[27.067701],13.800083333333333,8.49485541075212,2023-05-03
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[44.4767],[35.6567],[9.700001],[9.500001],[0.14],[10.329031],[25.0544],20.875966666666667,8.343290479740393,2023-05-03
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[41.9459],[33.8459],[10.099999],[9.999999],[0.07],[10.970426],[25.949202],17.133216666666666,9.112096657793078,2023-05-03
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[40.1387],[33.0287],[11.599999],[8.4],[2.24],[11.285216],[28.409899],16.380366666666667,9.640077994244601,2023-05-03
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[36.3407],[30.3107],[12.400001],[5.2000003],[5.1099997],[12.630633],[31.5417],32.489133333333335,11.489276051448257,2023-05-03
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[38.3063],[32.2763],[12.400001],[5.2000003],[5.1099997],[12.630633],[31.5417],38.85316666666667,10.392090228150389,2023-05-03
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[38.2172],[32.2772],[10.3],[4.7],[3.9200003],[15.311606],[28.6336],14.838283333333333,9.900301262361381,2023-05-03
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[37.8608],[32.2808],[9.299999],[4.5],[3.36],[15.641413],[32.8839],27.09345,9.892660913529545,2023-05-03
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[36.5387],[30.9587],[9.299999],[4.5],[3.36],[15.641413],[32.8839],23.512816666666666,10.618079510490311,2023-05-03
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[46.5359],[35.3759],[6.2999997],[6.1999993],[0.07],[15.014586],[34.6735],37.590900000000005,8.389677108865989,2023-05-03
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[46.805],[35.645],[6.2999997],[6.1999993],[0.07],[15.014586],[34.6735],29.433333333333334,8.152594890580854,2023-05-03
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[47.2379],[36.0779],[6.2999997],[6.1999993],[0.07],[15.014586],[34.6735],36.60733333333334,8.112327466305823,2023-05-03
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[44.5334],[32.2034],[3.2999997],[3.1],[0.14],[14.518113],[32.2128],95.13781666666667,12.7268552528891,2023-05-03
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[48.9452],[36.3452],[3.3999999],[3.1999998],[0.14],[12.782258],[31.0943],95.87361666666668,11.098964512105105,2023-05-03
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[47.5646],[34.9646],[3.3999999],[3.1999998],[0.14],[12.782258],[31.0943],35.41916666666667,8.257876377765404,2023-05-03
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[49.7669],[36.5369],[3.5],[2.7],[0.56],[11.504793],[30.6469],9.723733333333334,7.474860127946848,2023-05-03
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[46.4099],[34.3499],[1.9000002],[1.9000002],[0.],[13.108896],[32.2128],31.15263333333333,8.297141177315687,2023-05-03
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[47.5871],[35.6171],[2.6],[2.1999998],[0.28],[11.743717],[29.3047],42.160666666666664,8.093775532203619,2023-05-03
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[47.5673],[35.867302],[3.8],[3.1000001],[0.49],[11.773507],[29.3047],18.337783333333334,7.760984416139633,2023-05-03
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[47.9264],[36.4064],[2.1],[2.1],[0.],[11.811699],[31.318],15.773266666666666,7.425250443378786,2023-05-03
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[47.2091],[35.3291],[2.1000001],[2.1000001],[0.],[10.933873],[28.409899],15.1082,7.796025248140833,2023-05-03
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[46.0085],[35.1185],[2.6],[2.3],[0.21000001],[13.320954],[29.9758],23.95535,7.975036713403976,2023-05-03
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[48.9524],[37.0724],[2.1000001],[2.1000001],[0.],[10.933873],[28.409899],30.12773333333333,7.338928948642944,2023-05-03
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[43.7972],[32.9072],[2.6],[2.3],[0.21000001],[13.320954],[29.9758],45.8426,9.296840722127072,2023-05-03
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[48.726498],[36.9365],[2.1000001],[2.1000001],[0.],[10.406259],[27.291399],34.86676666666666,7.456442569533628,2023-05-03
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[49.4627],[37.3127],[2.3000002],[2.3000002],[0.],[10.212095],[27.5151],48.877433333333336,7.699326719371108,2023-05-03
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[50.1044],[36.8744],[1.9000001],[1.9000001],[0.],[11.015947],[27.9625],30.964499999999997,7.397269387907912,2023-05-03
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[50.1746],[36.9446],[1.9000001],[1.9000001],[0.],[11.015947],[27.9625],10.15355,7.217533604238673,2023-05-03
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[49.9244],[37.3244],[1.9000002],[1.9000002],[0.],[13.015034],[28.8573],13.86005,7.110769416213958,2023-05-03
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[49.721],[38.381],[2.4999998],[2.4999998],[0.],[13.124157],[27.9625],12.785766666666666,6.8440462516146905,2023-05-03
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[50.8055],[39.9155],[3.8999996],[3.8999996],[0.],[11.820169],[27.738798],14.827083333333333,6.544339412749833,2023-05-03
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[50.236702],[39.2567],[2.5],[2.5],[0.],[11.515661],[27.291399],18.154666666666667,6.631104894856998,2023-05-03
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[39.6698],[21.9398],[0.],[0.],[0.],[10.299921],[20.3567],17.282500000000002,20.437470887955797,2022-01-04
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[39.5528],[21.8228],[0.],[0.],[0.],[10.299921],[20.3567],17.204633333333334,20.742219438937607,2022-01-04
Monroeville,"('-79.80000', '40.40000')",Murrysville,"('-79.70000', '40.40000')",[40.454597],[21.9146],[0.],[0.],[0.],[9.683911],[19.461899],24.057333333333336,20.551888317009993,2022-01-04
Murrysville,"('-79.70000', '40.40000')",Township of North Huntingdon,"('-79.70000', '40.30000')",[39.4898],[21.3998],[0.],[0.],[0.],[9.3687315],[18.3434],22.594266666666666,21.962798023664668,2022-01-04
Township of North Huntingdon,"('-79.70000', '40.30000')",Township of Hempfield,"('-79.60000', '40.30000')",[38.8859],[20.0759],[0.],[0.],[0.],[9.017635],[16.330101],13.800083333333333,26.681128346590132,2022-01-04
Township of Hempfield,"('-79.60000', '40.30000')",Mount Pleasant,"('-79.50000', '40.20000')",[43.5767],[21.7967],[0.],[0.],[0.],[12.106697],[23.7122],20.875966666666667,20.83473214900047,2022-01-04
Mount Pleasant,"('-79.50000', '40.20000')",Township of Bullskin,"('-79.50000', '40.10000')",[42.8459],[20.0759],[0.],[0.],[0.],[12.545163],[26.1729],17.133216666666666,26.69586453359924,2022-01-04
Township of Bullskin,"('-79.50000', '40.10000')",Township of Donegal,"('-79.40000', '40.10000')",[43.0187],[19.4387],[0.],[0.],[0.],[12.285184],[27.738798],16.380366666666667,29.815864465399578,2022-01-04
Township of Donegal,"('-79.40000', '40.10000')",Township of Jefferson,"('-79.20000', '40.10000')",[38.8607],[16.3607],[0.],[0.],[0.],[12.311632],[27.738798],32.489133333333335,68.81241396494765,2022-01-04
Township of Jefferson,"('-79.20000', '40.10000')",Township of Lincoln,"('-79.10000', '40.10000')",[40.8263],[18.3263],[0.],[0.],[0.],[12.311632],[27.738798],38.85316666666667,37.75229207408759,2022-01-04
Township of Lincoln,"('-79.10000', '40.10000')",Township of Somerset,"('-79.10000', '40.00000')",[38.6672],[18.3272],[0.],[0.],[0.],[14.085998],[25.501799],14.838283333333333,37.46002450008009,2022-01-04
Township of Somerset,"('-79.10000', '40.00000')",Township of Stonycreek,"('-78.90000', '40.00000')",[37.5908],[17.8808],[0.],[0.],[0.],[13.777086],[26.844],27.09345,41.85915712784743,2022-01-04
Township of Stonycreek,"('-78.90000', '40.00000')",Township of Allegheny,"('-78.80000', '40.00000')",[36.2687],[16.5587],[0.],[0.],[0.],[13.777086],[26.844],23.512816666666666,63.391744171401925,2022-01-04
Township of Allegheny,"('-78.80000', '40.00000')",Township of Juniata,"('-78.70000', '40.00000')",[38.1659],[22.2359],[0.],[0.],[0.],[10.444658],[22.1463],37.590900000000005,19.950524311457443,2022-01-04
Township of Juniata,"('-78.70000', '40.00000')",Township of Harrison,"('-78.60000', '40.00000')",[38.435],[22.505],[0.],[0.],[0.],[10.444658],[22.1463],29.433333333333334,19.19190000257132,2022-01-04
Township of Harrison,"('-78.60000', '40.00000')",Bedford County,"('-78.50000', '40.00000')",[38.8679],[22.9379],[0.],[0.],[0.],[10.444658],[22.1463],36.60733333333334,18.386099094195817,2022-01-04
Bedford County,"('-78.50000', '40.00000')",Township of West Providence,"('-78.40000', '40.00000')",[34.0034],[18.253399],[0.],[0.],[0.],[11.8117],[23.9359],95.13781666666667,41.58829328141937,2022-01-04
Township of West Providence,"('-78.40000', '40.00000')",Township of East Providence,"('-78.30000', '40.00000')",[37.0652],[22.1252],[0.],[0.],[0.],[10.823474],[24.8307],95.87361666666668,23.513170982214795,2022-01-04
Township of East Providence,"('-78.30000', '40.00000')",Township of Brush Creek,"('-78.20000', '40.00000')",[35.6846],[20.7446],[0.],[0.],[0.],[10.823474],[24.8307],35.41916666666667,24.257858138357193,2022-01-04
Township of Brush Creek,"('-78.20000', '40.00000')",Township of Licking Creek,"('-78.10000', '40.00000')",[37.0769],[22.676899],[0.],[0.],[0.],[10.580324],[24.383299],9.723733333333334,18.677371765749417,2022-01-04
Township of Licking Creek,"('-78.10000', '40.00000')",Township of Wells,"('-78.10000', '40.10000')",[37.0499],[20.8499],[0.],[0.],[0.],[10.885712],[26.1729],31.15263333333333,23.818336738028577,2022-01-04
Township of Wells,"('-78.10000', '40.10000')",Township of Taylor,"('-78.00000', '40.10000')",[37.7771],[22.2071],[0.],[0.],[0.],[11.294082],[24.607],42.160666666666664,20.12221965938553,2022-01-04
Township of Taylor,"('-78.00000', '40.10000')",Township of Dublin,"('-77.90000', '40.10000')",[37.5773],[22.097301],[0.],[0.],[0.],[11.720257],[25.278101],18.337783333333334,20.046532496983897,2022-01-04
Township of Dublin,"('-77.90000', '40.10000')",Metal,"('-77.80000', '40.10000')",[36.9464],[22.1864],[0.],[0.],[0.],[11.548207],[27.5151],15.773266666666666,19.815390637161784,2022-01-04
Metal,"('-77.80000', '40.10000')",Township of Letterkenny,"('-77.70000', '40.10000')",[34.7891],[21.0191],[0.],[0.],[0.],[10.535296],[22.8174],15.1082,23.103427367994552,2022-01-04
Township of Letterkenny,"('-77.70000', '40.10000')",Township of Fannett,"('-77.70000', '40.20000')",[36.0185],[20.718498],[0.],[0.],[0.],[11.990403],[26.1729],23.95535,24.194962091110693,2022-01-04
Township of Fannett,"('-77.70000', '40.20000')",Township of Lurgan,"('-77.60000', '40.10000')",[36.5324],[22.7624],[0.],[0.],[0.],[10.535296],[22.8174],30.12773333333333,18.64180651366229,2022-01-04
Township of Lurgan,"('-77.60000', '40.10000')",Township of Toboyne,"('-77.60000', '40.20000')",[33.8072],[18.507198],[0.],[0.],[0.],[11.990403],[26.1729],45.8426,36.423656704826776,2022-01-04
Township of Toboyne,"('-77.60000', '40.20000')",Township of Upper Mifflin,"('-77.50000', '40.20000')",[37.2965],[22.536499],[0.],[0.],[0.],[7.395645],[17.896],34.86676666666666,19.205996485180695,2022-01-04
Township of Upper Mifflin,"('-77.50000', '40.20000')",Township of Lower Mifflin,"('-77.40000', '40.20000')",[38.9327],[22.0127],[0.],[0.],[0.],[6.8035703],[15.2116],48.877433333333336,20.790644830227162,2022-01-04
Township of Lower Mifflin,"('-77.40000', '40.20000')",Township of West Pennsboro,"('-77.30000', '40.20000')",[38.6744],[21.0344],[0.],[0.],[0.],[9.440564],[17.4486],30.964499999999997,23.19528425785564,2022-01-04
Township of West Pennsboro,"('-77.30000', '40.20000')",Carlisle,"('-77.20000', '40.20000')",[38.7446],[21.104599],[0.],[0.],[0.],[9.440564],[17.4486],10.15355,22.81012524194506,2022-01-04
Carlisle,"('-77.20000', '40.20000')",Township of Silver Spring,"('-77.10000', '40.20000')",[37.5944],[21.214401],[0.],[0.],[0.],[10.749245],[20.580399],13.86005,22.473712059365095,2022-01-04
Township of Silver Spring,"('-77.10000', '40.20000')",Township of Upper Allen,"('-77.00000', '40.20000')",[36.671],[22.091],[0.],[0.],[0.],[10.145726],[19.238201],12.785766666666666,20.03720611289721,2022-01-04
Township of Upper Allen,"('-77.00000', '40.20000')",Township of Fairview,"('-76.90000', '40.20000')",[36.4055],[21.9155],[0.],[0.],[0.],[9.928854],[20.133],14.827083333333333,20.488546286956314,2022-01-04
Township of Fairview,"('-76.90000', '40.20000')",Township of Susquehanna,"('-76.90000', '40.30000')",[37.0967],[22.9667],[0.],[0.],[0.],[9.26939],[19.461899],18.154666666666667,18.10564251299769,2022-01-04
Pittsburgh,"('-80.00000', '40.40000')",Munhall,"('-79.90000', '40.40000')",[25.0466],[11.996601],[0.],[0.],[0.],[9.8833885],[21.9226],17.282500000000002,-80.8286433334486,2015-01-13
Munhall,"('-79.90000', '40.40000')",Monroeville,"('-79.80000', '40.40000')",[25.2383],[12.278301],[0.],[0.],[0.],[9.642482],[21.2515],17.204633333333334,-94.05959433721058,2015-01-13
